    5694  ! number of records (species) in the file
! data generated using SIMPOL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GND700Z   1.710E-08    89.9
GND600W   5.263E-09    85.0
GNU700E   1.152E-07    89.1
GND3001   7.377E-06    72.5
GAN3002   4.866E-08    85.4
GGN3001   5.889E-07    79.5
GPN3002   7.481E-07    66.1
GNN4008   4.493E-08    81.6
GHN400B   2.500E-08    81.9
GND400B   3.212E-07    76.5
GNU7003   1.333E-08    88.7
GNU700d   3.310E-08    78.4
GNN800G   7.015E-10    98.2
GHN800L   3.903E-10    98.5
GNU800E   4.333E-08    93.6
GNU800G   5.015E-09    93.2
GNU9005   1.887E-09    97.6
GAN9008   1.245E-11   110.6
GGN9009   1.506E-10   104.6
GPN9009   1.913E-10    91.2
GNU700G   1.152E-07    89.1
GHD901L   8.828E-12   115.9
GAH6009   1.442E-09    99.1
GGH6005   1.745E-08    93.1
GPH6006   2.216E-08    79.7
GHD8003   3.580E-09    94.6
GHD900x   5.787E-14   132.7
GHN901O   5.756E-14   130.9
GHH9013   3.203E-14   131.2
GHD901W   8.828E-12   115.9
GHD700r   6.238E-11   107.0
GHU800M   3.924E-10   100.4
GHN901M   5.756E-14   130.9
GHN901N   5.725E-14   129.0
GHH900y   3.185E-14   129.3
GHN701L   6.205E-11   105.1
GHN800S   3.903E-10    98.5
GHH900w   3.203E-14   131.2
GHH900x   3.185E-14   129.3
GHH900u   4.886E-12   114.3
GHH800K   2.172E-10    98.8
GHD700Z   9.516E-09    90.2
GHD4005   1.012E-08    94.0
GHO3000   5.772E-07    79.6
GHN3003   5.741E-07    77.8
GHH3001   3.194E-07    78.1
GHD4002   1.544E-06    77.2
GAH4001   1.019E-08    90.2
GGH4000   1.233E-07    84.2
GPH4001   1.566E-07    70.8
GHD700n   9.516E-09    90.2
GHD600W   2.928E-09    85.3
GHU900B   1.050E-09    97.9
GHU700C   6.408E-08    89.4
GHD3006   4.105E-06    72.7
GAH3001   2.708E-08    85.7
GGH3000   3.277E-07    79.7
GPH3001   4.163E-07    66.3
GHN4009   2.500E-08    81.9
GHH4004   1.391E-08    82.1
GHD4009   1.787E-07    76.8
GHU7005   7.418E-09    89.0
GHU700a   1.842E-08    78.7
GHN800T   3.903E-10    98.5
GHH800F   2.172E-10    98.8
GHU800L   2.411E-08    93.8
GHU800N   2.791E-09    93.5
GHU9005   1.050E-09    97.9
GHU700E   6.408E-08    89.4
GDO3002   1.131E-03    57.5
GDO2000   3.008E-03    53.0
GAO2000   1.984E-05    66.0
GGO2000   2.401E-04    60.0
GPO2000   3.050E-04    46.6
GNK800D   1.849E-09    83.6
GHK8007   1.029E-09    83.9
GDK900m   2.817E-10   100.2
GAK6002   4.600E-08    83.4
GGK6002   5.567E-07    77.4
GPK6002   7.071E-07    64.0
GDK800A   1.322E-08    78.6
GDK900p   1.847E-12   117.1
GND9017   1.837E-12   115.2
GHD9016   1.022E-12   115.5
GDK900L   2.817E-10   100.2
GNK5006   1.699E-08    87.9
GHK5006   9.455E-09    88.2
GDK500D   1.215E-07    82.8
GDK700L   1.990E-09    91.3
GND901I   1.837E-12   115.2
GNN9014   1.827E-12   113.4
