    5694  ! number of records (species) in the file
! data generated using NANNOOLAL SAR
! 1st line gives the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GTN900E   2.388E-09   113.9
GTH003a   1.176E-11   140.3
GTH001Z   3.549E-12   145.0
GTH001d   2.449E-13   158.0
GTH901U   1.883E-10   126.2
GTK0006   3.764E-09   112.4
GTN000P   9.518E-10   117.7
GTH001e   7.456E-11   130.2
GTK9003   3.212E-08   101.5
GTN001P   7.722E-11   131.2
GTN000R   2.099E-11   136.3
GTH001g   2.076E-12   147.6
GTN9019   1.079E-09   117.8
GTN001Q   3.857E-11   133.7
GTN000S   1.074E-11   138.7
GTH001i   1.103E-12   149.7
GTN9006   6.332E-10   119.0
GTH901V   5.718E-11   130.9
GTN0014   9.518E-10   117.7
GTN0013   2.672E-10   122.7
GTH001u   2.364E-11   134.6
GTN900s   8.719E-09   106.4
GTH003b   6.877E-12   142.9
GTH001a   2.076E-12   147.6
GTH001h   1.294E-13   161.0
GTH9027   9.703E-11   129.3
GTH003c   3.549E-12   145.0
GTH001b   1.103E-12   149.7
GTH001j   8.667E-14   162.2
GTH9028   5.718E-11   130.9
GTH901W   4.001E-12   143.6
GTH001v   1.657E-12   147.5
GTH901n   8.893E-10   117.4
GTH000A   9.258E-09   106.4
GTU0000   3.150E-06    81.5
GTN0000   7.182E-07    86.7
GTH0001   1.068E-07    95.4
GTA800r   1.467E-07    95.4
GTG800E   6.199E-07    88.9
GTP800I   2.335E-06    81.4
GTU9001   2.837E-05    69.0
GTE800C   1.244E-05    73.2
GTN900C   7.105E-10   118.9
GTH900H   1.312E-10   126.8
GTN9004   2.118E-10   123.6
GTH9004   3.984E-11   131.5
GTN700K   1.304E-07    93.7
GTH901t   3.984E-11   131.5
GTH901X   2.846E-12   144.5
GTH700K   3.163E-08   100.1
GTA800m   8.235E-08    96.9
GTG800C   2.932E-07    91.0
GTP800G   8.936E-07    84.3
GTN9001   7.231E-06    74.7
GTN700U   2.760E-05    69.2
GTE800D   4.540E-06    77.7
GTH901S   7.973E-12   140.4
GTH700e   3.163E-08   100.1
GTH700L   2.382E-09   112.6
GTH901L   1.032E-08   106.1
GTH901I   7.123E-09   106.6
GTH901J   5.689E-10   118.9
GTH901K   5.927E-08    96.0
GTA800j   7.768E-09   108.1
GTG8009   3.794E-08   100.8
GTP800D   1.975E-07    91.9
GTH9001   2.326E-06    79.6
GTH700p   9.154E-06    73.8
GTO6000   1.576E-02    45.2
GTN6003   3.123E-03    49.9
GTH6004   1.187E-03    55.1
GTK6002   2.952E-02    39.6
GTE800E   2.698E-04    58.0
GTH001r   5.375E-11   130.6
GTN900D   2.326E-08   101.8
GTH001s   3.274E-12   144.3
GTH901T   1.775E-09   114.2
GTH001t   7.403E-10   117.9
GTK9002   2.224E-07    90.8
GTN000E   3.003E-10   122.5
GTN000D   9.425E-11   127.0
GTH000u   1.713E-11   135.2
GTN9005   6.376E-09   106.7
GTH002C   1.208E-12   148.3
GTH002s   2.486E-10   122.1
GTH001w   1.208E-12   148.3
GTH901o   5.672E-10   118.5
GTH002D   6.679E-14   162.4
GTH002t   1.982E-11   134.3
GTH003j   2.702E-11   134.1
GTH003g   1.923E-11   134.7
GTH003h   1.381E-12   147.7
GTH003f   5.375E-11   130.6
GTH003d   1.713E-11   135.2
GTH003e   1.208E-12   148.3
GTN001S   8.833E-08    95.9
GTN001R   2.573E-08   100.4
GTH0007   6.157E-09   107.1
GTH003i   2.800E-10   121.6
GTH002H   1.933E-12   146.9
GTH002E   1.381E-12   147.7
GTH002F   7.795E-14   161.7
GTH0029   3.274E-12   144.3
GTH0027   1.208E-12   148.3
GTH0028   6.679E-14   162.4
GTH002B   2.084E-08   102.4
GTH002A   6.157E-09   107.1
GTH0008   5.412E-10   119.0
GTH002G   2.276E-11   133.8
GTH002r   4.315E-10   120.5
GTH002o   2.800E-10   121.6
GTH002p   2.276E-11   133.8
GTH002w   7.403E-10   117.9
GTH002u   2.486E-10   122.1
GTH002v   1.982E-11   134.3
GTK0005   2.529E-06    79.4
GTN001J   6.506E-07    84.4
GTH0009   7.208E-08    95.2
GTH002q   3.841E-09   108.7
GTH001n   4.988E-09   109.1
GTH001k   3.505E-09   109.6
GTH001l   2.848E-10   121.9
GTH001q   9.995E-09   105.6
GTH001o   3.122E-09   110.0
GTH001p   2.484E-10   122.4
GTH003O   4.993E-09   108.6
GTU0006   9.145E-06    74.3
GTH003M   1.629E-09   113.0
GTN000N   2.510E-06    78.7
GTH003N   1.184E-10   125.8
GTH0000   7.519E-07    84.1
GTA800l   1.063E-06    83.8
GTG800B   3.702E-06    78.1
GTP800F   7.504E-06    73.8
GTU9000   1.291E-04    60.0
GTH001m   3.011E-08    98.8
GTN7007   2.991E-09   112.7
GTN7003   8.446E-10   117.4
GTH7000   1.636E-10   125.1
GTN6001   2.753E-04    60.2
GTN7000   8.446E-10   117.4
GTN700P   2.206E-07    91.4
GTH700X   5.656E-08    97.5
GTN700N   5.899E-06    75.2
GTN7006   2.067E-05    70.2
GTH7004   5.600E-10   120.3
GTH7005   3.081E-11   134.3
GTH700C   1.636E-10   125.1
GTH7001   1.117E-11   138.3
GTH6002   1.130E-04    63.6
GTH700B   1.636E-10   125.1
GTH700k   5.656E-08    97.5
GTH700Y   4.681E-09   109.7
GTH700f   6.229E-07    86.0
GTH700V   6.605E-06    75.0
GTK6000   7.095E-03    44.1
GTN7008   1.019E-07    95.4
GTN7001   2.569E-08   100.6
GTH7002   2.199E-09   112.5
GTN700O   5.899E-06    75.2
GTH7006   7.088E-09   108.1
GTH700W   6.229E-07    86.0
GTE0013   5.292E-08    98.0
GTK7002   9.087E-07    84.8
GTK7000   4.543E-05    65.4
GTU7000   5.411E-04    54.0
GTN700L   3.574E-06    77.3
GTH700M   3.446E-07    88.6
GTT003E   2.857E-09   113.6
GTT003B   1.272E-09   116.5
GTT003C   1.744E-10   126.0
GTT003D   2.694E-08   101.3
GTT001n   3.981E-10   123.3
GTT001k   1.744E-10   126.0
GTT001l   1.914E-11   136.8
GTT001m   3.349E-09   111.7
GDK0007   3.178E-11   134.7
GND000S   1.892E-11   136.2
GHD000n   1.290E-12   149.2
GDO3001   5.870E-06    78.9
GDK0006   3.807E-10   121.5
GHD400B   4.815E-10   122.3
GHN4004   1.094E-09   118.0
GHH4001   5.932E-11   131.8
GTH004U   4.782E-10   120.4
GHD600L   1.693E-08   105.0
GHD500D   1.846E-09   117.0
GHN5009   9.646E-10   118.9
GHH5005   6.360E-11   131.8
GHD3005   9.395E-07    86.9
GHD500C   2.544E-08   103.3
GHD2001   2.724E-06    82.3
GHD400A   2.785E-08   102.5
GED2001   1.133E-02    43.4
GNK900L   2.508E-14   167.8
GHK900L   8.725E-16   184.1
GDK900b   1.183E-12   149.0
GNO6006   1.949E-12   149.5
GHO6006   7.519E-14   165.0
GDO6006   7.215E-11   132.2
GNN900m   9.639E-15   171.8
GHN900q   4.265E-16   187.1
GND9016   4.681E-13   152.8
GNN600N   6.131E-13   154.1
GHN600R   3.237E-14   168.3
GND600U   2.551E-11   136.2
GHN901Z   4.265E-16   187.1
GHH900W   1.095E-17   205.1
GHD901A   2.051E-14   168.0
GHN600j   3.237E-14   168.3
GHH600L   8.028E-16   185.9
GHD600U   1.271E-12   150.5
GTD900N   4.110E-08    99.9
GTN901A   1.085E-08   105.0
GTH902A   8.551E-10   117.4
GTA8003   1.724E-07    94.3
GTG8004   7.208E-07    87.9
GTP8003   2.724E-06    80.3
GTH003S   4.314E-09   109.5
GAO7004   6.002E-13   153.5
GGO7004   5.677E-12   143.1
GPO7004   6.008E-11   131.1
GEN8001   1.428E-09   116.1
GGN700F   6.335E-12   142.1
GPN700G   4.337E-11   132.0
GNK9004   6.028E-12   140.6
GEH8005   1.299E-10   127.6
GGH700A   2.961E-13   156.8
GPH700E   4.001E-12   143.7
GHK9004   3.113E-13   154.9
GAO7003   1.134E-09   117.6
GGO7003   6.796E-09   109.5
GPO7003   2.994E-08   101.4
GED8001   4.518E-08    99.7
GDK9005   2.253E-10   123.1
GAN700O   9.283E-13   151.1
GAH700K   2.824E-14   167.8
GAD700A   3.337E-11   133.7
GAK9009   1.092E-13   160.1
GGD7005   2.359E-10   124.7
GGK9006   8.658E-13   150.3
GPD7005   1.465E-09   115.2
GPK9007   1.008E-11   137.8
GNO6001   3.596E-10   124.0
GHO6001   2.135E-11   137.4
GDO6001   1.080E-08   107.9
GAO6003   9.995E-12   141.1
GGO6002   8.468E-11   131.4
GPO6002   5.509E-10   121.7
GNN6004   1.090E-10   128.6
GHN600C   8.425E-12   140.9
GND6006   3.584E-09   111.9
GHN6002   8.425E-12   140.9
GHH6002   3.229E-13   156.4
GHD6002   2.712E-10   124.3
GAH600C   1.162E-13   161.5
GGH6008   1.234E-12   150.5
GPH6009   1.535E-11   137.8
GHN9019   3.931E-13   153.5
GGN700E   3.590E-09   112.1
GPN700F   1.978E-08   103.0
GND900d   2.251E-10   122.7
GNN600J   3.162E-10   124.5
GHN600V   2.215E-11   136.7
GND600H   1.135E-08   107.7
GHH600P   4.714E-13   154.3
GHN600b   2.623E-10   123.8
GGH7008   4.702E-10   121.6
GPH700D   2.678E-09   112.4
GHD900N   1.580E-11   135.5
GHH600B   1.074E-12   151.1
GHD600D   7.120E-10   120.1
GHH600H   1.623E-11   137.2
GDD600A   5.762E-08   100.1
GDD4003   7.759E-06    77.5
GAN800L   7.557E-15   173.6
GAH800R   1.966E-16   191.3
GAG900G   2.185E-16   190.9
GPA900M   4.584E-15   175.7
GAD8008   3.326E-13   155.1
GAN800J   9.251E-15   172.3
GAH800O   3.620E-16   188.2
GAG900D   3.135E-16   189.0
GPA900J   4.810E-15   175.1
GAN8004   4.607E-13   153.2
GAH800Y   3.620E-16   188.2
GAH800P   7.869E-18   207.0
GAG900E   9.090E-18   206.4
GPA900K   2.385E-16   189.9
GAH8006   1.706E-14   169.2
GAN800G   1.368E-11   137.3
GAH800H   6.762E-13   151.7
GAG9009   6.179E-13   152.2
GPA900D   6.623E-12   140.2
GAD8005   5.249E-10   119.8
GAN800K   4.607E-13   153.2
GAH800Q   1.706E-14   169.2
GAG900F   1.657E-14   169.4
GPA900L   2.461E-13   155.8
GAD8007   1.303E-11   137.1
GAN6003   7.937E-12   142.1
GAH6002   4.713E-13   155.2
GAD6002   2.718E-10   125.3
GGD9005   7.627E-13   151.0
GGN9002   8.321E-13   150.3
GGH9002   4.312E-14   164.7
GGD9002   8.424E-10   117.4
GGD9004   2.528E-11   133.8
GPD9004   9.027E-12   138.5
GPN9002   9.609E-12   137.6
GPH9002   6.391E-13   151.0
GPD9001   6.562E-09   106.6
GPD9003   2.071E-10   123.0
GHO2000   6.528E-08   100.4
GDK900n   1.659E-11   136.8
GDK900B   1.468E-08   104.6
GAO6004   1.162E-08   108.0
GGO6003   6.391E-08   100.4
GPO6003   2.108E-07    93.6
GDK900t   2.687E-13   158.1
GND9018   8.751E-14   162.6
GHD9015   3.508E-15   178.1
GDK900v   5.878E-11   131.6
GDK700M   4.327E-10   123.0
GUK8006   5.755E-09   110.9
GND901Q   8.751E-14   162.6
GNN9016   2.887E-14   167.2
GHN901d   1.439E-15   181.8
GND901S   1.845E-11   136.2
GND700P   1.262E-10   127.8
GNU800V   1.552E-09   115.9
GHD901U   3.508E-15   178.1
GHN9024   1.439E-15   181.8
GHH9012   4.380E-17   198.9
GHD900w   1.089E-12   149.8
GHD700S   7.212E-12   141.4
GHU800U   1.260E-10   127.8
GDK700U   5.229E-08    99.6
GDO4001   2.740E-09   114.3
GNO4001   1.085E-10   129.8
GOO3000   1.114E-07    97.8
GNO3001   2.399E-07    93.8
GHO3001   1.529E-08   106.5
GDO4002   1.498E-06    84.5
GAO4000   2.659E-09   114.5
GGO4000   2.186E-08   105.2
GPO4000   1.048E-07    96.9
GDK700F   5.229E-08    99.6
GDK600F   3.417E-09   111.8
GUD700S   4.547E-07    89.7
GDO3003   4.322E-06    79.9
GAO3000   8.784E-09   109.2
GGO3000   7.718E-08    99.8
GPO3000   3.459E-07    91.8
GKO4001   1.632E-09   116.3
GNK4005   4.594E-09   111.3
GHK4006   2.021E-10   125.7
GDK4005   1.564E-07    94.7
GUD7007   4.031E-08   100.5
GUK7004   4.244E-08   100.0
GNU800N   6.883E-10   119.5
GHU800E   5.011E-11   132.0
GUD800K   4.372E-07    90.0
GUD800G   1.722E-08   104.0
GUD9009   7.503E-09   107.9
GUD700U   6.678E-07    88.2
GUD5002   4.700E-06    79.7
GND901H   1.219E-11   137.5
GAN6009   4.232E-09   112.0
GGN6005   1.970E-08   104.9
GPN6006   9.276E-08    96.5
GND900F   2.456E-13   157.6
GNN900B   7.469E-14   162.5
GHN900P   3.101E-15   178.2
GND900C   4.792E-11   131.5
GNN5002   1.457E-09   118.1
GHN5006   1.057E-10   130.0
GND5007   5.245E-08   101.5
GND700u   3.411E-10   123.0
GNU800F   3.516E-09   111.9
GNN700E   6.271E-14   163.5
GNN700C   7.549E-14   162.1
GHN700D   3.420E-15   177.4
GNN9008   7.469E-14   162.5
GNN9007   2.421E-14   167.3
GHN900C   1.176E-15   182.2
GNN9003   1.458E-11   136.3
GNN7006   9.432E-11   128.0
GNN800F   9.583E-10   116.9
GNN700D   2.022E-12   146.3
GHN901k   3.101E-15   178.2
GHN901l   1.176E-15   182.2
GHH9014   4.662E-17   198.2
GHN901I   8.646E-13   150.1
GHN500M   3.273E-11   134.5
GHH500G   2.239E-12   147.4
GHN500N   1.133E-09   117.6
GHN701E   5.631E-12   141.8
GHN800d   8.060E-11   129.0
GND700g   3.883E-11   132.7
GNN700c   4.533E-11   131.3
GHN7012   2.457E-12   145.5
GND700e   3.625E-08   100.0
GND700f   8.953E-10   117.4
GNN4004   1.977E-10   126.4
GHN4006   1.269E-11   139.5
GND4003   6.185E-09   110.0
GAN4002   5.831E-12   143.4
GGN4002   4.588E-11   133.9
GPN4003   2.975E-10   124.1
GNO3000   2.399E-07    93.8
GNN3000   4.028E-07    91.6
GHN3001   3.423E-08   102.4
GND4004   3.351E-06    81.4
GAN4000   4.274E-09   112.5
GGN4000   2.361E-08   104.8
GPN4001   1.287E-07    95.8
GND700Z   3.625E-08   100.0
GND600W   2.267E-09   112.8
GNU700E   2.631E-07    91.6
GND3001   1.135E-05    76.4
GAN3002   1.476E-08   107.2
GGN3001   8.213E-08    99.5
GPN3002   4.205E-07    90.8
GNN4008   8.855E-09   107.5
GHN400B   6.014E-10   120.4
GND400B   3.664E-07    90.1
GNU7003   2.957E-08   100.6
GNU700d   2.406E-08   101.6
GNN800G   4.505E-10   120.3
GHN800L   3.450E-11   132.9
GNU800E   2.267E-07    92.4
GNU800G   1.283E-08   104.2
GNU9005   5.504E-09   108.1
GAN9008   4.196E-12   142.9
GGN9009   2.297E-11   134.9
GPN9009   1.811E-10   124.0
GNU700G   3.668E-07    90.4
GHD901L   6.591E-13   151.5
GAH6009   4.478E-10   122.2
GGH6005   2.874E-09   113.8
GPH6006   1.370E-08   105.4
GHD8003   2.024E-09   113.5
GHD900x   8.046E-15   174.2
GHN901O   3.101E-15   178.2
GHH9013   9.703E-17   195.0
GHD901W   2.333E-12   146.2
GHD700r   1.595E-11   137.7
GHU800M   2.491E-10   124.7
GHN901M   3.101E-15   178.2
GHN901N   1.176E-15   182.2
GHH900y   4.662E-17   198.2
GHN701L   5.631E-12   141.8
GHN800S   8.060E-11   129.0
GHH900w   9.703E-17   195.0
GHH900x   4.662E-17   198.2
GHH900u   3.996E-14   165.0
GHH800K   5.061E-12   142.3
GHD700Z   2.568E-09   112.7
GHD4005   3.497E-10   123.5
GHO3000   1.529E-08   106.5
GHN3003   3.423E-08   102.4
GHH3001   2.016E-09   115.6
GHD4002   2.340E-07    92.7
GAH4001   3.230E-10   124.0
GGH4000   2.741E-09   114.5
GPH4001   1.579E-08   105.3
GHD700n   2.568E-09   112.7
GHD600W   1.469E-10   125.8
GHU900B   2.730E-10   122.4
GHU700C   2.517E-08   102.1
GHD3006   6.984E-07    88.0
GAH3001   1.079E-09   118.6
GGH3000   9.656E-09   109.0
GPH3001   5.221E-08   100.1
GHN4009   6.014E-10   120.4
GHH4004   2.445E-11   135.4
GHD4009   2.103E-08   103.6
GHU7005   1.999E-09   113.6
GHU700a   2.144E-09   113.1
GHN800T   3.450E-11   132.9
GHH800F   1.942E-12   146.7
GHU800L   2.533E-08   102.3
GHU800N   8.908E-10   117.1
GHU9005   3.943E-10   120.9
GHU700E   3.701E-08   100.6
GDO3002   2.734E-03    52.6
GDO2000   1.012E-02    47.7
GAO2000   1.171E-05    77.4
GGO2000   7.801E-05    69.4
GPO2000   3.167E-04    61.7
GNK800D   5.684E-10   118.5
GHK8007   4.182E-11   131.0
GDK900m   2.253E-10   123.1
GAK6002   1.059E-07    96.1
GGK6002   4.813E-07    89.3
GPK6002   1.978E-06    81.2
GDK800A   1.781E-08   102.0
GDK900p   4.362E-12   143.5
GND9017   1.455E-12   147.9
GHD9016   7.152E-14   162.5
GDK900L   7.324E-10   118.3
GNK5006   4.093E-08   101.5
GHK5006   2.502E-09   114.8
GDK500D   1.905E-06    83.7
GDK700L   4.921E-09   110.1
GND901I   1.455E-12   147.9
GNN9014   5.055E-13   152.2
GHN901y   2.991E-14   166.1
GND700Q   1.262E-10   127.8
GNN7003   9.432E-11   128.0
GND701G   1.462E-09   114.7
